id,sex,repro,readsite,night,month,year,first_time,time_spent_action,mean_time_bout,sd_time_bout,n,,07:00 p. m.,06:00 a. m.
*989001005527029,female,non,carmen,14/04/2016,Apr,2016,21H 35M 30S,foraging,2177.5,2045.261132,6,,,
*989001003024679,female,non,carmen,24/05/2015,May,2015,19H 47M 51S,roosting,11031.6,24182.64196,5,,,
*989001005527029,female,non,carmen,15/04/2016,Apr,2016,20H 5M 27S,foraging,2837.2,2861.431408,5,,,
*989001003024536,female,lactating,carmen,23/05/2015,May,2015,19H 53M 23S,roosting,11011,24515.13427,5,,,
*989001005527029,female,non,carmen,16/04/2016,Apr,2016,19H 59M 54S,foraging,2443.333333,2031.941994,6,,,
*989001005527029,female,non,carmen,16/04/2016,Apr,2016,19H 59M 54S,roosting,10980.57143,22821.52033,7,,,
*989001005527029,female,non,carmen,18/04/2016,Apr,2016,19H 57M 6S,foraging,3711.4,5397.820468,5,,,
*989001005064991,female,non,carmen,16/04/2016,Apr,2016,20H 51M 13S,roosting,10976.28571,26717.44556,7,,,
*989001005527029,female,non,carmen,19/04/2016,Apr,2016,20H 3M 11S,foraging,4664.5,4368.008661,4,,,
*989001005064946,female,non,carmen,16/04/2016,Apr,2016,19H 56M 12S,roosting,10924.83333,21159.56801,6,,,
*989001005527029,female,non,carmen,20/04/2016,Apr,2016,20H 4M 21S,foraging,6229,2844.511733,3,,,
*989001005527092,female,non,carmen,19/04/2016,Apr,2016,19H 50M 32S,roosting,10754.85714,19806.72583,7,,,
*989001005527029,female,non,carmen,21/04/2016,Apr,2016,20H 31M 52S,foraging,2212,NA,1,,,
*989001005064940,female,pregnant,carmen,25/04/2016,Apr,2016,20H 1M 19S,roosting,10697.42857,20226.84088,7,,,
*989001005527029,female,non,carmen,22/04/2016,Apr,2016,20H 3M 7S,foraging,1940,939.0378054,2,,,
*989001003024578,female,lactating,carmen,30/05/2015,May,2015,20H 0M 32S,roosting,10687,22393.89125,6,,,
*989001005527029,female,non,carmen,23/04/2016,Apr,2016,20H 2M 14S,foraging,3220.5,2175.767566,2,,,
*989001005064980,female,non,carmen,25/04/2016,Apr,2016,19H 36M 44S,roosting,10646.14286,21845.94149,7,,,
*989001005527029,female,non,carmen,24/04/2016,Apr,2016,19H 58M 37S,foraging,3206.5,3632.407535,2,,,
*989001003024534,female,lactating,carmen,22/05/2015,May,2015,19H 56M 32S,roosting,10565.42857,21139.50595,7,,,
*989001005527029,female,non,carmen,25/04/2016,Apr,2016,19H 56M 44S,foraging,3002.8,3068.193231,5,,,
*989001003024629,female,lactating,carmen,22/05/2015,May,2015,19H 58M 29S,roosting,10460.5,22210.14036,6,,,
*989001005527032,female,pregnant,carmen,14/04/2016,Apr,2016,21H 4M 38S,foraging,6243,8640.844866,2,,,
*989001005064981,female,pregnant,carmen,15/04/2016,Apr,2016,19H 32M 28S,roosting,10364.25,18238.03529,8,,,
*989001005527032,female,pregnant,carmen,19/04/2016,Apr,2016,19H 59M 36S,foraging,5250.25,4515.26665,4,,,
*989001005064981,female,pregnant,carmen,23/04/2016,Apr,2016,19H 41M 16S,roosting,10361.83333,21541.71482,6,,,
*989001005527032,female,pregnant,carmen,20/04/2016,Apr,2016,20H 4M 1S,foraging,3794.2,4168.393839,5,,,
*989001003024702,female,lactating,carmen,22/05/2015,May,2015,19H 56M 2S,roosting,10246.28571,20962.99819,7,,,
*989001005527032,female,pregnant,carmen,21/04/2016,Apr,2016,20H 29M 19S,foraging,5930,4670.100213,3,,,
*989001005064937,female,pregnant,carmen,16/04/2016,Apr,2016,19H 45M 38S,roosting,10210.85714,21192.37763,7,,,
*989001005527032,female,pregnant,carmen,22/04/2016,Apr,2016,21H 8M 1S,foraging,935,458.2051942,2,,,
*989001003024617,female,lactating,carmen,23/05/2015,May,2015,19H 55M 13S,roosting,10099,22914.77281,6,,,
*989001005527032,female,pregnant,carmen,23/04/2016,Apr,2016,21H 30M 33S,foraging,571.5,234.0523446,2,,,
*989001005064937,female,pregnant,carmen,24/04/2016,Apr,2016,19H 17M 32S,roosting,10016.42857,22479.59713,7,,,
*989001005527032,female,pregnant,carmen,24/04/2016,Apr,2016,20H 54M 2S,foraging,1467.5,1402.192747,2,,,
*989001003024673,female,lactating,carmen,23/05/2015,May,2015,19H 48M 55S,roosting,10009.57143,21253.9393,7,,,
*989001005527032,female,pregnant,carmen,25/04/2016,Apr,2016,20H 56M 52S,foraging,5916.666667,6630.186599,3,,,
*989001005064954,female,lactating,carmen,16/04/2016,Apr,2016,19H 33M 12S,roosting,9999.857143,20613.25682,7,,,
*989001005527039,female,pregnant,carmen,16/04/2016,Apr,2016,21H 37M 53S,foraging,256,257.5597018,3,,,
*989001003024616,female,lactating,carmen,27/05/2015,May,2015,19H 53M 20S,roosting,9959.833333,23698.14165,6,,,
*989001005527039,female,pregnant,carmen,24/04/2016,Apr,2016,20H 32M 51S,foraging,607,NA,1,,,
*989001003024686,female,lactating,carmen,27/05/2015,May,2015,20H 13M 21S,roosting,9941.125,20119.45801,8,,,
*989001005527039,female,pregnant,carmen,25/04/2016,Apr,2016,20H 23M 33S,foraging,2206.666667,1504.992137,3,,,
*989001005064918,female,pregnant,carmen,15/04/2016,Apr,2016,19H 44M 20S,roosting,9924.714286,19254.59592,7,,,
*989001005527044,female,non,carmen,15/04/2016,Apr,2016,20H 1M 54S,foraging,5322,8676.11768,4,,,
*989001005064982,female,pregnant,carmen,20/04/2016,Apr,2016,19H 34M 49S,roosting,9895.285714,19658.71669,7,,,
*989001005527044,female,non,carmen,17/04/2016,Apr,2016,20H 47M 36S,foraging,4750,6634.075821,2,,,
*989001005527044,female,non,carmen,25/04/2016,Apr,2016,19H 45M 16S,roosting,9874.571429,19572.40608,7,,,
*989001005527044,female,non,carmen,18/04/2016,Apr,2016,21H 21M 12S,foraging,1347.333333,1976.42923,9,,,
*989001003024707,female,lactating,carmen,23/05/2015,May,2015,19H 57M 32S,roosting,9861.833333,23245.31927,6,,,
*989001005527044,female,non,carmen,19/04/2016,Apr,2016,19H 27M 43S,foraging,3955.8,4392.786838,5,,,
*989001005064954,female,lactating,carmen,20/04/2016,Apr,2016,19H 37M 51S,roosting,9844.833333,20597.91187,6,,,
*989001005527044,female,non,carmen,21/04/2016,Apr,2016,21H 17M 6S,foraging,9285,9980.10511,2,,,
*989001005064946,female,non,carmen,15/04/2016,Apr,2016,19H 52M 39S,roosting,9828.75,18036.75663,8,,,
*989001005527044,female,non,carmen,22/04/2016,Apr,2016,19H 46M 38S,foraging,2772,3161.902276,4,,,
*989001003024673,female,lactating,carmen,26/05/2015,May,2015,19H 50M 39S,roosting,9816.571429,20626.3432,7,,,
*989001005527044,female,non,carmen,23/04/2016,Apr,2016,19H 46M 7S,foraging,4698,1034.114114,3,,,
*989001003024682,female,lactating,carmen,24/05/2015,May,2015,19H 55M 42S,roosting,9774.666667,23328.76608,6,,,
*989001005527044,female,non,carmen,24/04/2016,Apr,2016,19H 47M 13S,foraging,3904.6,4170.433407,5,,,
*989001005527081,female,pregnant,carmen,14/04/2016,Apr,2016,19H 59M 18S,roosting,9773.428571,21693.49929,7,,,
*989001005527044,female,non,carmen,25/04/2016,Apr,2016,19H 45M 16S,foraging,2425.857143,3010.341588,7,,,
*989001003024646,female,lactating,carmen,26/05/2015,May,2015,19H 56M 42S,roosting,9735.5,23642.24295,6,,,
*989001005527048,female,lactating,carmen,14/04/2016,Apr,2016,21H 34M 6S,foraging,5607,4741.653825,3,,,
*989001003024679,female,non,carmen,23/05/2015,May,2015,20H 4M 3S,roosting,9699,22275.78925,6,,,
*989001005527048,female,lactating,carmen,15/04/2016,Apr,2016,21H 50M 31S,foraging,3651.333333,1712.13911,3,,,
*989001005064962,female,pregnant,carmen,14/04/2016,Apr,2016,20H 20M 13S,roosting,9691.285714,21060.89158,7,,,
*989001005527048,female,lactating,carmen,16/04/2016,Apr,2016,21H 5M 42S,foraging,1406.6,769.5432412,5,,,
*989001005064937,female,pregnant,carmen,23/04/2016,Apr,2016,19H 19M 33S,roosting,9667.285714,19178.27622,7,,,
*989001005527048,female,lactating,carmen,17/04/2016,Apr,2016,20H 43M 26S,foraging,1821.5,3769.170178,10,,,
*989001005064918,female,pregnant,carmen,14/04/2016,Apr,2016,20H 23M 32S,roosting,9665.142857,20542.39997,7,,,
*989001005527048,female,lactating,carmen,18/04/2016,Apr,2016,21H 18M 0S,foraging,2185,338.4833822,3,,,
*989001003024673,female,lactating,carmen,24/05/2015,May,2015,19H 50M 46S,roosting,9658.5,18413.84128,8,,,
*989001005527048,female,lactating,carmen,19/04/2016,Apr,2016,21H 13M 50S,foraging,1073.4,924.3437131,5,,,
*989001005064918,female,pregnant,carmen,23/04/2016,Apr,2016,20H 19M 13S,roosting,9652,20339.119,8,,,
*989001005527048,female,lactating,carmen,20/04/2016,Apr,2016,20H 54M 53S,foraging,1355.75,187.2812057,4,,,
*989001003024617,female,lactating,carmen,27/05/2015,May,2015,19H 51M 24S,roosting,9635.571429,21057.94961,7,,,
*989001005527048,female,lactating,carmen,22/04/2016,Apr,2016,20H 1M 12S,foraging,1601.75,623.7314459,4,,,
*989001005064947,female,pregnant,carmen,16/04/2016,Apr,2016,19H 45M 23S,roosting,9613.428571,22515.18413,7,,,
*989001005527048,female,lactating,carmen,23/04/2016,Apr,2016,20H 39M 21S,foraging,2129.666667,843.9765005,3,,,
*989001005064999,female,pregnant,carmen,14/04/2016,Apr,2016,20H 49M 8S,roosting,9580.142857,20142.39619,7,,,
*989001005527048,female,lactating,carmen,24/04/2016,Apr,2016,20H 8M 49S,foraging,1640.333333,1749.231793,6,,,
*989001003024618,female,lactating,carmen,23/05/2015,May,2015,19H 47M 40S,roosting,9554.666667,22794.53057,6,,,
*989001005527048,female,lactating,carmen,25/04/2016,Apr,2016,19H 58M 58S,foraging,2650,2402.676424,4,,,
*989001003024615,female,lactating,carmen,26/05/2015,May,2015,19H 58M 34S,roosting,9546,20944.72279,7,,,
*989001005527050,female,pregnant,carmen,14/04/2016,Apr,2016,21H 5M 34S,foraging,20730,NA,1,,,
*989001003024673,female,lactating,carmen,22/05/2015,May,2015,19H 56M 14S,roosting,9520.857143,20850.79575,7,,,
*989001005527050,female,pregnant,carmen,20/04/2016,Apr,2016,20H 22M 35S,foraging,1834.25,544.8861502,4,,,
*989001003024578,female,lactating,carmen,22/05/2015,May,2015,19H 56M 53S,roosting,9506.333333,15664.41347,4,,,
*989001005527050,female,pregnant,carmen,22/04/2016,Apr,2016,20H 3M 20S,foraging,2005.2,595.6531709,5,,,
*989001003024673,female,lactating,carmen,29/05/2015,May,2015,19H 50M 14S,roosting,9504.166667,22421.53253,6,,,
*989001005527050,female,pregnant,carmen,23/04/2016,Apr,2016,21H 13M 39S,foraging,1951.75,520.9301777,4,,,
*989001003024632,female,lactating,carmen,28/05/2015,May,2015,19H 48M 16S,roosting,9469,22899.88101,6,,,
*989001005527050,female,pregnant,carmen,24/04/2016,Apr,2016,19H 59M 36S,foraging,2128,1506.033421,4,,,
*989001003024627,female,lactating,carmen,28/05/2015,May,2015,19H 41M 5S,roosting,9404.666667,22500.98033,6,,,
*989001005527050,female,pregnant,carmen,25/04/2016,Apr,2016,19H 45M 5S,foraging,3745.5,2905.552214,4,,,
*989001005064958,female,lactating,carmen,20/04/2016,Apr,2016,19H 31M 58S,roosting,9393.25,18990.25911,8,,,
*989001005527056,female,pregnant,carmen,16/04/2016,Apr,2016,20H 3M 24S,foraging,6542.5,6054.955367,2,,,
*989001003024575,female,lactating,carmen,23/05/2015,May,2015,19H 55M 34S,roosting,9365.166667,22582.04847,6,,,
*989001005527056,female,pregnant,carmen,19/04/2016,Apr,2016,20H 16M 32S,foraging,5245,1862.519262,2,,,
*989001005527039,female,pregnant,carmen,16/04/2016,Apr,2016,21H 37M 53S,roosting,9281.5,3925.149742,3,,,
*989001005527056,female,pregnant,carmen,22/04/2016,Apr,2016,20H 26M 13S,foraging,2138.333333,310.2520481,3,,,
*989001006710086,female,lactating,carmen,30/05/2017,May,2017,20H 27M 25S,roosting,9280.9,23509.97546,10,,,
*989001005527056,female,pregnant,carmen,23/04/2016,Apr,2016,20H 15M 10S,foraging,3014,972.9789309,2,,,
*989001005064946,female,non,carmen,14/04/2016,Apr,2016,19H 51M 54S,roosting,9213,19549.92881,7,,,
*989001005527056,female,pregnant,carmen,24/04/2016,Apr,2016,20H 3M 33S,foraging,2607.666667,1116.236683,3,,,
*989001005064981,female,pregnant,carmen,22/04/2016,Apr,2016,19H 25M 29S,roosting,9202.285714,20613.57908,7,,,
*989001005527056,female,pregnant,carmen,25/04/2016,Apr,2016,19H 58M 10S,foraging,4043.666667,1906.133608,3,,,
*989001003024713,female,lactating,carmen,26/05/2015,May,2015,19H 52M 39S,roosting,9136.142857,22429.13125,7,,,
*989001005527058,female,pregnant,carmen,14/04/2016,Apr,2016,21H 38M 36S,foraging,6056,6093.84624,2,,,
*989001005064981,female,pregnant,carmen,24/04/2016,Apr,2016,19H 32M 7S,roosting,9113.25,20362.70776,8,,,
*989001005527058,female,pregnant,carmen,17/04/2016,Apr,2016,20H 2M 9S,foraging,2396.25,2747.834102,4,,,
*989001003024689,female,lactating,carmen,25/05/2015,May,2015,19H 34M 29S,roosting,9097.714286,20142.58662,7,,,
*989001005527058,female,pregnant,carmen,18/04/2016,Apr,2016,21H 3M 5S,foraging,3778.5,2514.633108,4,,,
*989001005064976,female,pregnant,carmen,14/04/2016,Apr,2016,20H 26M 50S,roosting,9020.625,19003.76357,8,,,
*989001005527058,female,pregnant,carmen,19/04/2016,Apr,2016,20H 20M 12S,foraging,2254.333333,884.1053859,3,,,
*989001003024601,female,lactating,carmen,27/05/2015,May,2015,19H 49M 0S,roosting,8924.5,20000.6517,8,,,
*989001005527058,female,pregnant,carmen,20/04/2016,Apr,2016,19H 49M 35S,foraging,3655.333333,375.3429543,3,,,
*989001005064991,female,non,carmen,20/04/2016,Apr,2016,20H 26M 38S,roosting,8887.375,20824.42245,8,,,
*989001005527058,female,pregnant,carmen,22/04/2016,Apr,2016,19H 37M 56S,foraging,4013.666667,1873.15358,3,,,
*989001003024671,female,lactating,carmen,23/05/2015,May,2015,19H 54M 38S,roosting,8884.428571,20685.87419,7,,,
*989001005527058,female,pregnant,carmen,23/04/2016,Apr,2016,19H 30M 53S,foraging,3965.666667,2414.177362,3,,,
*989001003024707,female,lactating,carmen,25/05/2015,May,2015,19H 47M 49S,roosting,8812.142857,21204.84263,7,,,
*989001005527058,female,pregnant,carmen,24/04/2016,Apr,2016,19H 25M 23S,foraging,2938.333333,2278.866897,3,,,
*989001003024713,female,lactating,carmen,22/05/2015,May,2015,20H 4M 33S,roosting,8749.428571,20547.45768,7,,,
*989001005527058,female,pregnant,carmen,25/04/2016,Apr,2016,19H 42M 25S,foraging,3510.75,3978.39971,4,,,
*989001005527061,female,non,carmen,15/04/2016,Apr,2016,21H 14M 45S,roosting,8743.444444,20985.95858,9,,,
*989001005527061,female,non,carmen,14/04/2016,Apr,2016,20H 10M 7S,foraging,1129.333333,1729.090705,6,,,
*989001005064918,female,pregnant,carmen,19/04/2016,Apr,2016,19H 30M 24S,roosting,8730.285714,18793.8681,7,,,
*989001005527061,female,non,carmen,15/04/2016,Apr,2016,21H 14M 45S,foraging,1250,1638.48848,9,,,
*989001005064954,female,lactating,carmen,25/04/2016,Apr,2016,19H 35M 52S,roosting,8676,18844.57398,8,,,
*989001005527061,female,non,carmen,16/04/2016,Apr,2016,21H 46M 1S,foraging,4853.2,5711.462921,5,,,
*989001003024616,female,lactating,carmen,23/05/2015,May,2015,19H 49M 51S,roosting,8663.875,20052.70967,8,,,
*989001005527061,female,non,carmen,17/04/2016,Apr,2016,19H 40M 59S,foraging,986.5,758.6455035,4,,,
*989001005064981,female,pregnant,carmen,21/04/2016,Apr,2016,20H 23M 22S,roosting,8630.125,19657.44147,8,,,
*989001005527061,female,non,carmen,18/04/2016,Apr,2016,20H 31M 14S,foraging,5188.6,7208.885961,5,,,
*989001005064917,female,pregnant,carmen,14/04/2016,Apr,2016,20H 5M 4S,roosting,8606.111111,21797.25863,9,,,
*989001005527061,female,non,carmen,19/04/2016,Apr,2016,21H 20M 13S,foraging,3930.8,7442.593883,5,,,
*989001003024627,female,lactating,carmen,23/05/2015,May,2015,19H 48M 39S,roosting,8591.5,18976.2745,8,,,
*989001005527061,female,non,carmen,22/04/2016,Apr,2016,19H 56M 16S,foraging,1292.2,2487.943468,5,,,
*989001003024707,female,lactating,carmen,22/05/2015,May,2015,20H 1M 42S,roosting,8588.333333,17808.07659,9,,,
*989001005527061,female,non,carmen,23/04/2016,Apr,2016,19H 35M 59S,foraging,1738.2,3175.314425,5,,,
*989001005064958,female,lactating,carmen,18/04/2016,Apr,2016,19H 33M 2S,roosting,8552.375,19498.4505,8,,,
*989001005527061,female,non,carmen,24/04/2016,Apr,2016,19H 33M 17S,foraging,1997.5,2998.632411,4,,,
*989001005527044,female,non,carmen,18/04/2016,Apr,2016,21H 21M 12S,roosting,8466,19752.91282,9,,,
*989001005527061,female,non,carmen,25/04/2016,Apr,2016,19H 38M 31S,foraging,1835,2864.232009,3,,,
*989001005064981,female,pregnant,carmen,16/04/2016,Apr,2016,19H 51M 20S,roosting,8448.142857,21763.36977,7,,,
*989001005527071,female,pregnant,carmen,14/04/2016,Apr,2016,19H 59M 37S,foraging,1186.5,745.5389549,4,,,
*989001003024667,female,lactating,carmen,27/05/2015,May,2015,19H 49M 2S,roosting,8353.428571,21174.66958,7,,,
*989001005527071,female,pregnant,carmen,15/04/2016,Apr,2016,20H 8M 11S,foraging,4090.25,1955.216676,4,,,
*989001003024543,female,lactating,carmen,28/05/2015,May,2015,19H 53M 56S,roosting,8314,21447.6207,7,,,
*989001005527071,female,pregnant,carmen,16/04/2016,Apr,2016,20H 16M 29S,foraging,1856.333333,1559.623459,3,,,
*989001005064954,female,lactating,carmen,22/04/2016,Apr,2016,19H 36M 22S,roosting,8249.222222,17738.94357,9,,,
*989001005527071,female,pregnant,carmen,17/04/2016,Apr,2016,20H 46M 28S,foraging,20699,NA,1,,,
*989001005064918,female,pregnant,carmen,25/04/2016,Apr,2016,19H 42M 24S,roosting,8235.875,19283.23605,8,,,
*989001005527071,female,pregnant,carmen,18/04/2016,Apr,2016,20H 4M 4S,foraging,3142,5331.286243,3,,,
*989001005064981,female,pregnant,carmen,18/04/2016,Apr,2016,19H 50M 11S,roosting,8205.222222,17909.23033,9,,,
*989001005527071,female,pregnant,carmen,19/04/2016,Apr,2016,20H 37M 7S,foraging,7621,6322.948837,2,,,
*989001003024663,female,lactating,carmen,30/05/2015,May,2015,19H 55M 5S,roosting,8202.857143,20969.22292,7,,,
*989001005527071,female,pregnant,carmen,20/04/2016,Apr,2016,20H 37M 23S,foraging,6786.5,9542.406012,2,,,
*989001003024517,female,lactating,carmen,28/05/2015,May,2015,19H 40M 12S,roosting,8136,20791.7479,7,,,
*989001005527071,female,pregnant,carmen,21/04/2016,Apr,2016,21H 1M 22S,foraging,6076.5,5930.504574,2,,,
*989001003024644,female,lactating,carmen,29/05/2015,May,2015,19H 48M 34S,roosting,8066.714286,20855.82531,7,,,
*989001005527071,female,pregnant,carmen,22/04/2016,Apr,2016,19H 48M 15S,foraging,8779,8560.234693,2,,,
*989001003024534,female,lactating,carmen,26/05/2015,May,2015,19H 50M 46S,roosting,8011.142857,20865.85315,7,,,
*989001005527071,female,pregnant,carmen,23/04/2016,Apr,2016,20H 28M 37S,foraging,1861.666667,1606.777002,3,,,
*989001005064958,female,lactating,carmen,25/04/2016,Apr,2016,19H 36M 30S,roosting,7951.666667,17016.0939,9,,,
*989001005527071,female,pregnant,carmen,24/04/2016,Apr,2016,20H 2M 16S,foraging,4369,4086.005874,3,,,
*989001003024682,female,lactating,carmen,22/05/2015,May,2015,20H 6M 5S,roosting,7897.666667,18305.73485,9,,,
*989001005527071,female,pregnant,carmen,25/04/2016,Apr,2016,19H 47M 34S,foraging,3714,3190.128367,3,,,
*989001003024629,female,lactating,carmen,26/05/2015,May,2015,19H 55M 4S,roosting,7886.875,19545.38866,8,,,
*989001005527075,female,non,carmen,19/04/2016,Apr,2016,21H 3M 52S,foraging,4766.25,4991.036858,4,,,
*989001003024617,female,lactating,carmen,26/05/2015,May,2015,19H 55M 5S,roosting,7744.555556,19143.26545,9,,,
*989001005527075,female,non,carmen,20/04/2016,Apr,2016,20H 45M 23S,foraging,17167,NA,1,,,
*989001003024629,female,lactating,carmen,23/05/2015,May,2015,19H 53M 29S,roosting,7736.888889,17901.1285,9,,,
*989001005527075,female,non,carmen,21/04/2016,Apr,2016,20H 36M 47S,foraging,5184.666667,3161.408758,3,,,
*989001003024543,female,lactating,carmen,29/05/2015,May,2015,19H 53M 43S,roosting,7721.444444,18608.84361,9,,,
*989001005527075,female,non,carmen,22/04/2016,Apr,2016,21H 5M 52S,foraging,2852,3869.288307,2,,,
*989001005064937,female,pregnant,carmen,20/04/2016,Apr,2016,19H 25M 2S,roosting,7662,18917.83296,8,,,
*989001005527081,female,pregnant,carmen,14/04/2016,Apr,2016,19H 59M 18S,foraging,2517.428571,1788.644818,7,,,
*989001005064980,female,non,carmen,23/04/2016,Apr,2016,19H 23M 36S,roosting,7632.3,17802.28576,10,,,
*989001005527081,female,pregnant,carmen,15/04/2016,Apr,2016,20H 6M 12S,foraging,2685.2,3492.951145,5,,,
*989001005064976,female,pregnant,carmen,24/04/2016,Apr,2016,19H 48M 59S,roosting,7607.222222,18672.80931,9,,,
*989001005527081,female,pregnant,carmen,17/04/2016,Apr,2016,19H 43M 21S,foraging,3035.333333,3649.090891,3,,,
*989001005064937,female,pregnant,carmen,25/04/2016,Apr,2016,19H 22M 10S,roosting,7519.3,18320.79806,10,,,
*989001005527081,female,pregnant,carmen,18/04/2016,Apr,2016,19H 49M 30S,foraging,4371.25,4030.728584,4,,,
*989001005064976,female,pregnant,carmen,25/04/2016,Apr,2016,19H 34M 57S,roosting,7388,18460.1398,9,,,
*989001005527081,female,pregnant,carmen,19/04/2016,Apr,2016,20H 1M 12S,foraging,3104.666667,919.7066561,3,,,
*989001005064954,female,lactating,carmen,17/04/2016,Apr,2016,19H 51M 43S,roosting,7369.5,17363.9381,10,,,
*989001005527081,female,pregnant,carmen,22/04/2016,Apr,2016,19H 31M 57S,foraging,6856,1278.44906,2,,,
*989001003024524,female,lactating,carmen,25/05/2015,May,2015,19H 50M 20S,roosting,7341.666667,18307.46534,9,,,
